eventID,parentEventID,samplingProtocol,samplingEffort,decimalLatitude,decimalLongitude,eventDate,type,language,license,rightsHolder,datasetID,institutionCode,datasetName,habitat,country,geodeticDatum,coordinateUncertaintyInMeters
DIGITAF_FLANDERS:SAMPLE:Mb:tree:10m² quadrat:Spring,DIGITAF_FLANDERS:PLOT:Mb:tree,10m² quadrat,10 m² quadrat,50.970682,3.754116,2023-06-14,Event,en,https://creativecommons.org/publicdomain/zero/1.0/deed.en,Ghent University,,UGent,Landscape mitigation effects for improvements of biodiversity levels in tree rows next to cereal fields,agricultural landscape,Belgium,EPSG:4326,5
DIGITAF_FLANDERS:SAMPLE:Mb1:crtl:10m² quadrat:Spring,DIGITAF_FLANDERS:PLOT:Mb1:crtl,10m² quadrat,10 m² quadrat,50.962509,3.764582,2023-05-23,Event,en,https://creativecommons.org/publicdomain/zero/1.0/deed.en,Ghent University,,UGent,Landscape mitigation effects for improvements of biodiversity levels in tree rows next to cereal fields,agricultural landscape,Belgium,EPSG:4326,5
DIGITAF_FLANDERS:SAMPLE:Mb1:tree:10m² quadrat:Spring,DIGITAF_FLANDERS:PLOT:Mb1:tree,10m² quadrat,10 m² quadrat,50.96162,3.764554,2023-05-23,Event,en,https://creativecommons.org/publicdomain/zero/1.0/deed.en,Ghent University,,UGent,Landscape mitigation effects for improvements of biodiversity levels in tree rows next to cereal fields,agricultural landscape,Belgium,EPSG:4326,5
DIGITAF_FLANDERS:SAMPLE:Me:crop:10m² quadrat:Spring,DIGITAF_FLANDERS:PLOT:Me:crop,10m² quadrat,10 m² quadrat,50.98959,3.828819,2023-05-23,Event,en,https://creativecommons.org/publicdomain/zero/1.0/deed.en,Ghent University,,UGent,Landscape mitigation effects for improvements of biodiversity levels in tree rows next to cereal fields,agricultural landscape,Belgium,EPSG:4326,5
DIGITAF_FLANDERS:SAMPLE:Me:crtl:10m² quadrat:Spring,DIGITAF_FLANDERS:PLOT:Me:crtl,10m² quadrat,10 m² quadrat,50.988918,3.828591,2023-05-23,Event,en,https://creativecommons.org/publicdomain/zero/1.0/deed.en,Ghent University,,UGent,Landscape mitigation effects for improvements of biodiversity levels in tree rows next to cereal fields,agricultural landscape,Belgium,EPSG:4326,5
DIGITAF_FLANDERS:SAMPLE:Me:tree:10m² quadrat:Spring,DIGITAF_FLANDERS:PLOT:Me:tree,10m² quadrat,10 m² quadrat,50.989864,3.829628,2023-05-23,Event,en,https://creativecommons.org/publicdomain/zero/1.0/deed.en,Ghent University,,UGent,Landscape mitigation effects for improvements of biodiversity levels in tree rows next to cereal fields,agricultural landscape,Belgium,EPSG:4326,5
DIGITAF_FLANDERS:SAMPLE:Me1:crtl:10m² quadrat:Spring,DIGITAF_FLANDERS:PLOT:Me1:crtl,10m² quadrat,10 m² quadrat,50.99086,3.820881,2023-05-23,Event,en,https://creativecommons.org/publicdomain/zero/1.0/deed.en,Ghent University,,UGent,Landscape mitigation effects for improvements of biodiversity levels in tree rows next to cereal fields,agricultural landscape,Belgium,EPSG:4326,5
DIGITAF_FLANDERS:SAMPLE:Me1:tree:10m² quadrat:Spring,DIGITAF_FLANDERS:PLOT:Me1:tree,10m² quadrat,10 m² quadrat,50.992008,3.820138,2023-05-23,Event,en,https://creativecommons.org/publicdomain/zero/1.0/deed.en,Ghent University,,UGent,Landscape mitigation effects for improvements of biodiversity levels in tree rows next to cereal fields,agricultural landscape,Belgium,EPSG:4326,5
DIGITAF_FLANDERS:SAMPLE:Me2:crtl:10m² quadrat:Spring,DIGITAF_FLANDERS:PLOT:Me2:crtl,10m² quadrat,10 m² quadrat,50.988483,3.808303,2023-05-23,Event,en,https://creativecommons.org/publicdomain/zero/1.0/deed.en,Ghent University,,UGent,Landscape mitigation effects for improvements of biodiversity levels in tree rows next to cereal fields,agricultural landscape,Belgium,EPSG:4326,5
DIGITAF_FLANDERS:SAMPLE:Me2:tree:10m² quadrat:Spring,DIGITAF_FLANDERS:PLOT:Me2:tree,10m² quadrat,10 m² quadrat,50.988411,3.808989,2023-05-23,Event,en,https://creativecommons.org/publicdomain/zero/1.0/deed.en,Ghent University,,UGent,Landscape mitigation effects for improvements of biodiversity levels in tree rows next to cereal fields,agricultural landscape,Belgium,EPSG:4326,5
DIGITAF_FLANDERS:SAMPLE:Oz:crop:10m² quadrat:Spring,DIGITAF_FLANDERS:PLOT:Oz:crop,10m² quadrat,10 m² quadrat,50.930752,3.833002,2023-05-23,Event,en,https://creativecommons.org/publicdomain/zero/1.0/deed.en,Ghent University,,UGent,Landscape mitigation effects for improvements of biodiversity levels in tree rows next to cereal fields,agricultural landscape,Belgium,EPSG:4326,5
DIGITAF_FLANDERS:SAMPLE:Oz:crtl:10m² quadrat:Spring,DIGITAF_FLANDERS:PLOT:Oz:crtl,10m² quadrat,10 m² quadrat,50.930698,3.833295,2023-05-23,Event,en,https://creativecommons.org/publicdomain/zero/1.0/deed.en,Ghent University,,UGent,Landscape mitigation effects for improvements of biodiversity levels in tree rows next to cereal fields,agricultural landscape,Belgium,EPSG:4326,5
DIGITAF_FLANDERS:SAMPLE:Oz:tree:10m² quadrat:Spring,DIGITAF_FLANDERS:PLOT:Oz:tree,10m² quadrat,10 m² quadrat,50.930286,3.833097,2023-05-23,Event,en,https://creativecommons.org/publicdomain/zero/1.0/deed.en,Ghent University,,UGent,Landscape mitigation effects for improvements of biodiversity levels in tree rows next to cereal fields,agricultural landscape,Belgium,EPSG:4326,5
DIGITAF_FLANDERS:SAMPLE:PL:crop:10m² quadrat:Spring,DIGITAF_FLANDERS:PLOT:PL:crop,10m² quadrat,10 m² quadrat,50.759422,4.036237,2023-06-14,Event,en,https://creativecommons.org/publicdomain/zero/1.0/deed.en,Ghent University,,UGent,Landscape mitigation effects for improvements of biodiversity levels in tree rows next to cereal fields,agricultural landscape,Belgium,EPSG:4326,5
DIGITAF_FLANDERS:SAMPLE:PL:crtl:10m² quadrat:Spring,DIGITAF_FLANDERS:PLOT:PL:crtl,10m² quadrat,10 m² quadrat,50.75819,4.03304,2023-06-14,Event,en,https://creativecommons.org/publicdomain/zero/1.0/deed.en,Ghent University,,UGent,Landscape mitigation effects for improvements of biodiversity levels in tree rows next to cereal fields,agricultural landscape,Belgium,EPSG:4326,5
DIGITAF_FLANDERS:SAMPLE:PL:tree:10m² quadrat:Spring,DIGITAF_FLANDERS:PLOT:PL:tree,10m² quadrat,10 m² quadrat,50.760017,4.03697,2023-06-14,Event,en,https://creativecommons.org/publicdomain/zero/1.0/deed.en,Ghent University,,UGent,Landscape mitigation effects for improvements of biodiversity levels in tree rows next to cereal fields,agricultural landscape,Belgium,EPSG:4326,5
DIGITAF_FLANDERS:SAMPLE:TW:crop:10m² quadrat:Spring,DIGITAF_FLANDERS:PLOT:TW:crop,10m² quadrat,10 m² quadrat,50.930634,4.915771,2023-06-28,Event,en,https://creativecommons.org/publicdomain/zero/1.0/deed.en,Ghent University,,UGent,Landscape mitigation effects for improvements of biodiversity levels in tree rows next to cereal fields,agricultural landscape,Belgium,EPSG:4326,5
DIGITAF_FLANDERS:SAMPLE:TW:crtl:10m² quadrat:Spring,DIGITAF_FLANDERS:PLOT:TW:crtl,10m² quadrat,10 m² quadrat,50.92865,4.919942,2023-06-28,Event,en,https://creativecommons.org/publicdomain/zero/1.0/deed.en,Ghent University,,UGent,Landscape mitigation effects for improvements of biodiversity levels in tree rows next to cereal fields,agricultural landscape,Belgium,EPSG:4326,5
DIGITAF_FLANDERS:SAMPLE:TW:tree:10m² quadrat:Spring,DIGITAF_FLANDERS:PLOT:TW:tree,10m² quadrat,10 m² quadrat,50.931244,4.916273,2023-06-28,Event,en,https://creativecommons.org/publicdomain/zero/1.0/deed.en,Ghent University,,UGent,Landscape mitigation effects for improvements of biodiversity levels in tree rows next to cereal fields,agricultural landscape,Belgium,EPSG:4326,5
DIGITAF_FLANDERS:SAMPLE:TW1:crop:10m² quadrat:Spring,DIGITAF_FLANDERS:PLOT:TW1:crop,10m² quadrat,10 m² quadrat,50.952758,4.725003,2023-06-28,Event,en,https://creativecommons.org/publicdomain/zero/1.0/deed.en,Ghent University,,UGent,Landscape mitigation effects for improvements of biodiversity levels in tree rows next to cereal fields,agricultural landscape,Belgium,EPSG:4326,5
DIGITAF_FLANDERS:SAMPLE:TW1:crtl:10m² quadrat:Spring,DIGITAF_FLANDERS:PLOT:TW1:crtl,10m² quadrat,10 m² quadrat,50.952572,4.724937,2023-06-28,Event,en,https://creativecommons.org/publicdomain/zero/1.0/deed.en,Ghent University,,UGent,Landscape mitigation effects for improvements of biodiversity levels in tree rows next to cereal fields,agricultural landscape,Belgium,EPSG:4326,5
DIGITAF_FLANDERS:SAMPLE:TW1:tree:10m² quadrat:Spring,DIGITAF_FLANDERS:PLOT:TW1:tree,10m² quadrat,10 m² quadrat,50.953194,4.724807,2023-06-28,Event,en,https://creativecommons.org/publicdomain/zero/1.0/deed.en,Ghent University,,UGent,Landscape mitigation effects for improvements of biodiversity levels in tree rows next to cereal fields,agricultural landscape,Belgium,EPSG:4326,5
DIGITAF_FLANDERS:SAMPLE:TW2:crtl:10m² quadrat:Spring,DIGITAF_FLANDERS:PLOT:TW2:crtl,10m² quadrat,10 m² quadrat,50.93,4.91899,2023-06-28,Event,en,https://creativecommons.org/publicdomain/zero/1.0/deed.en,Ghent University,,UGent,Landscape mitigation effects for improvements of biodiversity levels in tree rows next to cereal fields,agricultural landscape,Belgium,EPSG:4326,5
DIGITAF_FLANDERS:SAMPLE:TW2:tree:10m² quadrat:Spring,DIGITAF_FLANDERS:PLOT:TW2:tree,10m² quadrat,10 m² quadrat,50.929592,4.919866,2023-06-28,Event,en,https://creativecommons.org/publicdomain/zero/1.0/deed.en,Ghent University,,UGent,Landscape mitigation effects for improvements of biodiversity levels in tree rows next to cereal fields,agricultural landscape,Belgium,EPSG:4326,5
DIGITAF_FLANDERS:SAMPLE:TW3:crtl:10m² quadrat:Spring,DIGITAF_FLANDERS:PLOT:TW3:crtl,10m² quadrat,10 m² quadrat,50.927067,4.925451,2023-06-28,Event,en,https://creativecommons.org/publicdomain/zero/1.0/deed.en,Ghent University,,UGent,Landscape mitigation effects for improvements of biodiversity levels in tree rows next to cereal fields,agricultural landscape,Belgium,EPSG:4326,5
DIGITAF_FLANDERS:SAMPLE:TW3:tree:10m² quadrat:Spring,DIGITAF_FLANDERS:PLOT:TW3:tree,10m² quadrat,10 m² quadrat,50.926302,4.92707,2023-06-28,Event,en,https://creativecommons.org/publicdomain/zero/1.0/deed.en,Ghent University,,UGent,Landscape mitigation effects for improvements of biodiversity levels in tree rows next to cereal fields,agricultural landscape,Belgium,EPSG:4326,5
DIGITAF_FLANDERS:SAMPLE:Ti1:crtl:10m² quadrat:Spring,DIGITAF_FLANDERS:PLOT:Ti1:crtl,10m² quadrat,10 m² quadrat,51.014877,3.473279,2023-05-18,Event,en,https://creativecommons.org/publicdomain/zero/1.0/deed.en,Ghent University,,UGent,Landscape mitigation effects for improvements of biodiversity levels in tree rows next to cereal fields,agricultural landscape,Belgium,EPSG:4326,5
DIGITAF_FLANDERS:SAMPLE:Ti1:tree:10m² quadrat:Spring,DIGITAF_FLANDERS:PLOT:Ti1:tree,10m² quadrat,10 m² quadrat,51.017292,3.472148,2023-05-18,Event,en,https://creativecommons.org/publicdomain/zero/1.0/deed.en,Ghent University,,UGent,Landscape mitigation effects for improvements of biodiversity levels in tree rows next to cereal fields,agricultural landscape,Belgium,EPSG:4326,5
DIGITAF_FLANDERS:SAMPLE:Zo:crop:10m² quadrat:Spring,DIGITAF_FLANDERS:PLOT:Zo:crop,10m² quadrat,10 m² quadrat,51.106331,3.55805,2023-05-18,Event,en,https://creativecommons.org/publicdomain/zero/1.0/deed.en,Ghent University,,UGent,Landscape mitigation effects for improvements of biodiversity levels in tree rows next to cereal fields,agricultural landscape,Belgium,EPSG:4326,5
DIGITAF_FLANDERS:SAMPLE:Zo:crtl:10m² quadrat:Spring,DIGITAF_FLANDERS:PLOT:Zo:crtl,10m² quadrat,10 m² quadrat,51.106567,3.557371,2023-05-18,Event,en,https://creativecommons.org/publicdomain/zero/1.0/deed.en,Ghent University,,UGent,Landscape mitigation effects for improvements of biodiversity levels in tree rows next to cereal fields,agricultural landscape,Belgium,EPSG:4326,5
DIGITAF_FLANDERS:SAMPLE:Zo:tree:10m² quadrat:Spring,DIGITAF_FLANDERS:PLOT:Zo:tree,10m² quadrat,10 m² quadrat,51.105865,3.556603,2023-05-18,Event,en,https://creativecommons.org/publicdomain/zero/1.0/deed.en,Ghent University,,UGent,Landscape mitigation effects for improvements of biodiversity levels in tree rows next to cereal fields,agricultural landscape,Belgium,EPSG:4326,5
DIGITAF_FLANDERS:SAMPLE:Zo1:crtl:10m² quadrat:Spring,DIGITAF_FLANDERS:PLOT:Zo1:crtl,10m² quadrat,10 m² quadrat,51.107437,3.567569,2023-05-18,Event,en,https://creativecommons.org/publicdomain/zero/1.0/deed.en,Ghent University,,UGent,Landscape mitigation effects for improvements of biodiversity levels in tree rows next to cereal fields,agricultural landscape,Belgium,EPSG:4326,5
DIGITAF_FLANDERS:SAMPLE:Zo1:tree:10m² quadrat:Spring,DIGITAF_FLANDERS:PLOT:Zo1:tree,10m² quadrat,10 m² quadrat,51.107109,3.566462,2023-05-18,Event,en,https://creativecommons.org/publicdomain/zero/1.0/deed.en,Ghent University,,UGent,Landscape mitigation effects for improvements of biodiversity levels in tree rows next to cereal fields,agricultural landscape,Belgium,EPSG:4326,5
DIGITAF_FLANDERS:SAMPLE:Zo2:crtl:10m² quadrat:Spring,DIGITAF_FLANDERS:PLOT:Zo2:crtl,10m² quadrat,10 m² quadrat,51.113503,3.537224,2023-05-18,Event,en,https://creativecommons.org/publicdomain/zero/1.0/deed.en,Ghent University,,UGent,Landscape mitigation effects for improvements of biodiversity levels in tree rows next to cereal fields,agricultural landscape,Belgium,EPSG:4326,5
DIGITAF_FLANDERS:SAMPLE:Zo2:tree:10m² quadrat:Spring,DIGITAF_FLANDERS:PLOT:Zo2:tree,10m² quadrat,10 m² quadrat,51.112732,3.537079,2023-05-18,Event,en,https://creativecommons.org/publicdomain/zero/1.0/deed.en,Ghent University,,UGent,Landscape mitigation effects for improvements of biodiversity levels in tree rows next to cereal fields,agricultural landscape,Belgium,EPSG:4326,5
DIGITAF_FLANDERS:SAMPLE:Zw:crop:10m² quadrat:Spring,DIGITAF_FLANDERS:PLOT:Zw:crop,10m² quadrat,10 m² quadrat,50.850731,3.71571,2023-06-02,Event,en,https://creativecommons.org/publicdomain/zero/1.0/deed.en,Ghent University,,UGent,Landscape mitigation effects for improvements of biodiversity levels in tree rows next to cereal fields,agricultural landscape,Belgium,EPSG:4326,5
DIGITAF_FLANDERS:SAMPLE:Zw:crtl:10m² quadrat:Spring,DIGITAF_FLANDERS:PLOT:Zw:crtl,10m² quadrat,10 m² quadrat,50.850586,3.71506,2023-06-02,Event,en,https://creativecommons.org/publicdomain/zero/1.0/deed.en,Ghent University,,UGent,Landscape mitigation effects for improvements of biodiversity levels in tree rows next to cereal fields,agricultural landscape,Belgium,EPSG:4326,5
DIGITAF_FLANDERS:SAMPLE:Zw:tree:10m² quadrat:Spring,DIGITAF_FLANDERS:PLOT:Zw:tree,10m² quadrat,10 m² quadrat,50.85034873,3.71592082647387,2023-06-02,Event,en,https://creativecommons.org/publicdomain/zero/1.0/deed.en,Ghent University,,UGent,Landscape mitigation effects for improvements of biodiversity levels in tree rows next to cereal fields,agricultural landscape,Belgium,EPSG:4326,5
DIGITAF_FLANDERS:SAMPLE:Zw1:crtl:10m² quadrat:Spring,DIGITAF_FLANDERS:PLOT:Zw1:crtl,10m² quadrat,10 m² quadrat,50.876247,3.759652,2023-06-02,Event,en,https://creativecommons.org/publicdomain/zero/1.0/deed.en,Ghent University,,UGent,Landscape mitigation effects for improvements of biodiversity levels in tree rows next to cereal fields,agricultural landscape,Belgium,EPSG:4326,5
DIGITAF_FLANDERS:SAMPLE:Zw1:tree:10m² quadrat:Spring,DIGITAF_FLANDERS:PLOT:Zw1:tree,10m² quadrat,10 m² quadrat,50.875347,3.7624,2023-06-02,Event,en,https://creativecommons.org/publicdomain/zero/1.0/deed.en,Ghent University,,UGent,Landscape mitigation effects for improvements of biodiversity levels in tree rows next to cereal fields,agricultural landscape,Belgium,EPSG:4326,5
DIGITAF_FLANDERS:SAMPLE:Zw2:crtl:10m² quadrat:Spring,DIGITAF_FLANDERS:PLOT:Zw2:crtl,10m² quadrat,10 m² quadrat,50.841705,3.746366,2023-06-02,Event,en,https://creativecommons.org/publicdomain/zero/1.0/deed.en,Ghent University,,UGent,Landscape mitigation effects for improvements of biodiversity levels in tree rows next to cereal fields,agricultural landscape,Belgium,EPSG:4326,5
DIGITAF_FLANDERS:SAMPLE:Zw2:tree:10m² quadrat:Spring,DIGITAF_FLANDERS:PLOT:Zw2:tree,10m² quadrat,10 m² quadrat,50.842518,3.745591,2023-06-02,Event,en,https://creativecommons.org/publicdomain/zero/1.0/deed.en,Ghent University,,UGent,Landscape mitigation effects for improvements of biodiversity levels in tree rows next to cereal fields,agricultural landscape,Belgium,EPSG:4326,5
DIGITAF_FLANDERS:SAMPLE:Bo:crop:AudioMoth recording:Spring,DIGITAF_FLANDERS:PLOT:Bo:crop,audiomoth recording,"48h; 05:15–10:00, 19:30–22:00, 22:30–02:00; 1 min/15 min; 0–96 kHz",50.799289554817,4.81360686265912,2023-06-12,Event,en,https://creativecommons.org/publicdomain/zero/1.0/deed.en,Ghent University,,UGent,Landscape mitigation effects for improvements of biodiversity levels in tree rows next to cereal fields,agricultural landscape,Belgium,EPSG:4326,5
DIGITAF_FLANDERS:SAMPLE:Bo:crtl:AudioMoth recording:Spring,DIGITAF_FLANDERS:PLOT:Bo:crtl,audiomoth recording,"48h; 05:15–10:00, 19:30–22:00, 22:30–02:00; 1 min/15 min; 0–96 kHz",50.80072,4.812192,2023-06-12,Event,en,https://creativecommons.org/publicdomain/zero/1.0/deed.en,Ghent University,,UGent,Landscape mitigation effects for improvements of biodiversity levels in tree rows next to cereal fields,agricultural landscape,Belgium,EPSG:4326,5
DIGITAF_FLANDERS:SAMPLE:Bo:tree:AudioMoth recording:Spring,DIGITAF_FLANDERS:PLOT:Bo:tree,audiomoth recording,"48h; 05:15–10:00, 19:30–22:00, 22:30–02:00; 1 min/15 min; 0–96 kHz",50.798534,4.814494,2023-06-12,Event,en,https://creativecommons.org/publicdomain/zero/1.0/deed.en,Ghent University,,UGent,Landscape mitigation effects for improvements of biodiversity levels in tree rows next to cereal fields,agricultural landscape,Belgium,EPSG:4326,5
DIGITAF_FLANDERS:SAMPLE:Bo1:crtl:AudioMoth recording:Spring,DIGITAF_FLANDERS:PLOT:Bo1:crtl,audiomoth recording,"48h; 05:15–10:00, 19:30–22:00, 22:30–02:00; 1 min/15 min; 0–96 kHz",50.830734,4.813417,2023-06-12,Event,en,https://creativecommons.org/publicdomain/zero/1.0/deed.en,Ghent University,,UGent,Landscape mitigation effects for improvements of biodiversity levels in tree rows next to cereal fields,agricultural landscape,Belgium,EPSG:4326,5
DIGITAF_FLANDERS:SAMPLE:Bo1:tree:AudioMoth recording:Spring,DIGITAF_FLANDERS:PLOT:Bo1:tree,audiomoth recording,"48h; 05:15–10:00, 19:30–22:00, 22:30–02:00; 1 min/15 min; 0–96 kHz",50.831448,4.813626,2023-06-12,Event,en,https://creativecommons.org/publicdomain/zero/1.0/deed.en,Ghent University,,UGent,Landscape mitigation effects for improvements of biodiversity levels in tree rows next to cereal fields,agricultural landscape,Belgium,EPSG:4326,5
DIGITAF_FLANDERS:SAMPLE:Bo2:crtl:AudioMoth recording:Spring,DIGITAF_FLANDERS:PLOT:Bo2:crtl,audiomoth recording,"48h; 05:15–10:00, 19:30–22:00, 22:30–02:00; 1 min/15 min; 0–96 kHz",50.804672,5.00229,2023-06-12,Event,en,https://creativecommons.org/publicdomain/zero/1.0/deed.en,Ghent University,,UGent,Landscape mitigation effects for improvements of biodiversity levels in tree rows next to cereal fields,agricultural landscape,Belgium,EPSG:4326,5
DIGITAF_FLANDERS:SAMPLE:Bo2:tree:AudioMoth recording:Spring,DIGITAF_FLANDERS:PLOT:Bo2:tree,audiomoth recording,"48h; 05:15–10:00, 19:30–22:00, 22:30–02:00; 1 min/15 min; 0–96 kHz",50.804695,5.003687,2023-06-12,Event,en,https://creativecommons.org/publicdomain/zero/1.0/deed.en,Ghent University,,UGent,Landscape mitigation effects for improvements of biodiversity levels in tree rows next to cereal fields,agricultural landscape,Belgium,EPSG:4326,5
DIGITAF_FLANDERS:SAMPLE:Ge1:crtl:AudioMoth recording:Spring,DIGITAF_FLANDERS:PLOT:Ge1:crtl,audiomoth recording,"48h; 05:15–10:00, 19:30–22:00, 22:30–02:00; 1 min/15 min; 0–96 kHz",51.011478,3.685224,2023-05-25,Event,en,https://creativecommons.org/publicdomain/zero/1.0/deed.en,Ghent University,,UGent,Landscape mitigation effects for improvements of biodiversity levels in tree rows next to cereal fields,agricultural landscape,Belgium,EPSG:4326,5
DIGITAF_FLANDERS:SAMPLE:Ge1:tree:AudioMoth recording:Spring,DIGITAF_FLANDERS:PLOT:Ge1:tree,audiomoth recording,"48h; 05:15–10:00, 19:30–22:00, 22:30–02:00; 1 min/15 min; 0–96 kHz",51.01141,3.686242,2023-05-25,Event,en,https://creativecommons.org/publicdomain/zero/1.0/deed.en,Ghent University,,UGent,Landscape mitigation effects for improvements of biodiversity levels in tree rows next to cereal fields,agricultural landscape,Belgium,EPSG:4326,5
DIGITAF_FLANDERS:SAMPLE:Ie:crop:AudioMoth recording:Spring,DIGITAF_FLANDERS:PLOT:Ie:crop,audiomoth recording,"48h; 05:15–10:00, 19:30–22:00, 22:30–02:00; 1 min/15 min; 0–96 kHz",50.898197,2.833149,2023-05-27,Event,en,https://creativecommons.org/publicdomain/zero/1.0/deed.en,Ghent University,,UGent,Landscape mitigation effects for improvements of biodiversity levels in tree rows next to cereal fields,agricultural landscape,Belgium,EPSG:4326,5
DIGITAF_FLANDERS:SAMPLE:Ie:crtl:AudioMoth recording:Spring,DIGITAF_FLANDERS:PLOT:Ie:crtl,audiomoth recording,"48h; 05:15–10:00, 19:30–22:00, 22:30–02:00; 1 min/15 min; 0–96 kHz",50.898647,2.833769,2023-05-27,Event,en,https://creativecommons.org/publicdomain/zero/1.0/deed.en,Ghent University,,UGent,Landscape mitigation effects for improvements of biodiversity levels in tree rows next to cereal fields,agricultural landscape,Belgium,EPSG:4326,5
DIGITAF_FLANDERS:SAMPLE:Ie:tree:AudioMoth recording:Spring,DIGITAF_FLANDERS:PLOT:Ie:tree,audiomoth recording,"48h; 05:15–10:00, 19:30–22:00, 22:30–02:00; 1 min/15 min; 0–96 kHz",50.897827,2.834499,2023-05-27,Event,en,https://creativecommons.org/publicdomain/zero/1.0/deed.en,Ghent University,,UGent,Landscape mitigation effects for improvements of biodiversity levels in tree rows next to cereal fields,agricultural landscape,Belgium,EPSG:4326,5
DIGITAF_FLANDERS:SAMPLE:Ie1:crtl:AudioMoth recording:Spring,DIGITAF_FLANDERS:PLOT:Ie1:crtl,audiomoth recording,"48h; 05:15–10:00, 19:30–22:00, 22:30–02:00; 1 min/15 min; 0–96 kHz",50.869884,2.80778,2023-05-27,Event,en,https://creativecommons.org/publicdomain/zero/1.0/deed.en,Ghent University,,UGent,Landscape mitigation effects for improvements of biodiversity levels in tree rows next to cereal fields,agricultural landscape,Belgium,EPSG:4326,5
DIGITAF_FLANDERS:SAMPLE:Ie1:tree:AudioMoth recording:Spring,DIGITAF_FLANDERS:PLOT:Ie1:tree,audiomoth recording,"48h; 05:15–10:00, 19:30–22:00, 22:30–02:00; 1 min/15 min; 0–96 kHz",50.868481,2.808143,2023-05-27,Event,en,https://creativecommons.org/publicdomain/zero/1.0/deed.en,Ghent University,,UGent,Landscape mitigation effects for improvements of biodiversity levels in tree rows next to cereal fields,agricultural landscape,Belgium,EPSG:4326,5
DIGITAF_FLANDERS:SAMPLE:Ie2:crtl:AudioMoth recording:Spring,DIGITAF_FLANDERS:PLOT:Ie2:crtl,audiomoth recording,"48h; 05:15–10:00, 19:30–22:00, 22:30–02:00; 1 min/15 min; 0–96 kHz",50.894154,2.837079,2023-05-27,Event,en,https://creativecommons.org/publicdomain/zero/1.0/deed.en,Ghent University,,UGent,Landscape mitigation effects for improvements of biodiversity levels in tree rows next to cereal fields,agricultural landscape,Belgium,EPSG:4326,5
DIGITAF_FLANDERS:SAMPLE:Ie2:tree:AudioMoth recording:Spring,DIGITAF_FLANDERS:PLOT:Ie2:tree,audiomoth recording,"48h; 05:15–10:00, 19:30–22:00, 22:30–02:00; 1 min/15 min; 0–96 kHz",50.892433,2.838647,2023-05-27,Event,en,https://creativecommons.org/publicdomain/zero/1.0/deed.en,Ghent University,,UGent,Landscape mitigation effects for improvements of biodiversity levels in tree rows next to cereal fields,agricultural landscape,Belgium,EPSG:4326,5
DIGITAF_FLANDERS:SAMPLE:L1:crtl:AudioMoth recording:Spring,DIGITAF_FLANDERS:PLOT:L1:crtl,audiomoth recording,"48h; 05:15–10:00, 19:30–22:00, 22:30–02:00; 1 min/15 min; 0–96 kHz",50.818477,4.672386,2023-06-10,Event,en,https://creativecommons.org/publicdomain/zero/1.0/deed.en,Ghent University,,UGent,Landscape mitigation effects for improvements of biodiversity levels in tree rows next to cereal fields,agricultural landscape,Belgium,EPSG:4326,5
DIGITAF_FLANDERS:SAMPLE:L1:tree:AudioMoth recording:Spring,DIGITAF_FLANDERS:PLOT:L1:tree,audiomoth recording,"48h; 05:15–10:00, 19:30–22:00, 22:30–02:00; 1 min/15 min; 0–96 kHz",50.819168,4.673106,2023-06-10,Event,en,https://creativecommons.org/publicdomain/zero/1.0/deed.en,Ghent University,,UGent,Landscape mitigation effects for improvements of biodiversity levels in tree rows next to cereal fields,agricultural landscape,Belgium,EPSG:4326,5
DIGITAF_FLANDERS:SAMPLE:L2:crtl:AudioMoth recording:Spring,DIGITAF_FLANDERS:PLOT:L2:crtl,audiomoth recording,"48h; 05:15–10:00, 19:30–22:00, 22:30–02:00; 1 min/15 min; 0–96 kHz",50.829258,4.671156,2023-06-10,Event,en,https://creativecommons.org/publicdomain/zero/1.0/deed.en,Ghent University,,UGent,Landscape mitigation effects for improvements of biodiversity levels in tree rows next to cereal fields,agricultural landscape,Belgium,EPSG:4326,5
DIGITAF_FLANDERS:SAMPLE:L2:tree:AudioMoth recording:Spring,DIGITAF_FLANDERS:PLOT:L2:tree,audiomoth recording,"48h; 05:15–10:00, 19:30–22:00, 22:30–02:00; 1 min/15 min; 0–96 kHz",50.830441,4.670732,2023-06-10,Event,en,https://creativecommons.org/publicdomain/zero/1.0/deed.en,Ghent University,,UGent,Landscape mitigation effects for improvements of biodiversity levels in tree rows next to cereal fields,agricultural landscape,Belgium,EPSG:4326,5
DIGITAF_FLANDERS:SAMPLE:Mb:crop:AudioMoth recording:Spring,DIGITAF_FLANDERS:PLOT:Mb:crop,audiomoth recording,"48h; 05:15–10:00, 19:30–22:00, 22:30–02:00; 1 min/15 min; 0–96 kHz",50.970043,3.755069,2023-06-14,Event,en,https://creativecommons.org/publicdomain/zero/1.0/deed.en,Ghent University,,UGent,Landscape mitigation effects for improvements of biodiversity levels in tree rows next to cereal fields,agricultural landscape,Belgium,EPSG:4326,5
